18616501993,上海,帅到睡不着，帅到不想走…年度最佳影片，没有之一！海王可能是我近几年唯一一部想N刷的电影，每个镜头，每个人物，每一分每一秒都震慑内心，可以说眼睛都不舍得眨，两个多小时零食都忘了吃。完美！！！,52018-12-08 20:10:11
MESI,徐州,贼好看！！！,52018-12-08 20:10:11
I'm SUPERMAN ！,济南,我女票说让我评8分，虽然我的内心觉得可以给9分！DC终于讲好了一个故事鸭！虽然从盘古开天地开始说的，但是节奏肥肠棒棒！,42018-12-08 20:09:58
keng573144793,宜昌,特效剧情都很好看，票房大大的有😌,52018-12-08 20:09:53
丑丑阿,广州,特别好看，很震撼,4.52018-12-08 20:09:51
kVZ510085664,天津,好看！！！！,52018-12-08 20:09:08
D丶春华秋实,信阳,很好看，希望DC再接再厉,52018-12-08 20:09:06
ujb862966443,广州,剧情紧凑，画面劲爆！海王小时候在水族馆那个镜头堪称经典！,52018-12-08 20:09:02
小戴,深圳,垃圾，超级烂，一个无脑英雄拯救世界的故事，男主演技超差,0.52018-12-08 20:09:02
光环的背后,昆明,特效贼好，水下阿凡达啊，我去,52018-12-08 20:09:01
 mil ,温州,巨好看不解释不接受反驳！！！,52018-12-08 20:08:58
a,北京,最后海王太裤了,52018-12-08 20:08:56
扶老奶奶过马路攒人品orz,德阳,片子九分，多一分给DC加油！,52018-12-08 20:08:54
🐱L🎀,南京,太好看了吧！！！,52018-12-08 20:08:53
大美,兴安盟,真的超级好看,52018-12-08 20:08:51
~咪兔metoo~,乌海,视觉效果非常好，很完整的一场电影,52018-12-08 20:08:50
张若楠0713,焦作,哇偶、好看，还想再看一遍,52018-12-08 20:08:48
ljg1987101,南通,好看的电影，看过不失望，太值了,52018-12-08 20:08:46
xthuangyu,扬州,这特效这场景让我想起当年指环王,52018-12-08 20:08:44
陈皮,肇庆,哇，今年DC的海王真的让人眼前一亮，温子仁的作品好赞，媚拉简直是美爆了😍,52018-12-08 20:08:37
啊🐑,大庆,全程无尿点，给劲,52018-12-08 20:07:55
yGw458612700,成都,由温子仁导演拍摄的一部电影，目前来说是DC电影宇宙里不错的一部电影。,52018-12-08 20:07:52
邦邦哒1206,北京,DC竟然能有如此好的电影！史无前例！秒杀漫威一些作品啊！男主绝对是舔屏级 甚至觉得比锤哥帅！,52018-12-08 20:07:46
美人鱼的轻舞,深圳,不错，视效、特技可以和《阿凡达》媲美！👍👍👍,42018-12-08 20:07:46
enigma元,开封,10分好评！！！,52018-12-08 20:07:45
zy15225992970,偃师,还不错。。。。。。。。。。。,4.52018-12-08 20:07:40
韩闵旭,上海,海鲜大片。。。,4.52018-12-08 20:07:38
奉天宝宝,济南,额，美国电影一贯的大场面。一惯炫酷的特效。剧情凑合。八分吧。,42018-12-08 20:07:32
Innovator,沈阳,好嗨哦感觉人生已经到达了高潮感觉人生已经到达了巅峰,52018-12-08 20:07:31
臻,广州,特效太强了了,4.52018-12-08 20:07:30
HaY990649640,缙云,非常好看  真的不错的,52018-12-08 20:07:30
.,重庆,好看的电影院,52018-12-08 20:07:29
aqu894493965,巢湖,就是好看的不得了,52018-12-08 20:07:23
一生所爱,化州,力量！力量！力量！,52018-12-08 20:07:20
亘痕,桂林,我只想说，温子仁NB！！！！！！,52018-12-08 20:07:18
明天会更好,广安,带孩子去看的，行看了介绍的时候就特别兴奋，看到评分比较高，身边的朋友也极力推荐，非常棒不过孩子不是太能看懂，过程中提出很多疑惑的地方，不停得要跟他解释整体来说还是棒棒哒，很开心,52018-12-08 20:06:45
东都之狼703,呼和浩特,我的天啊这也太帅了吧！！！！！特效也好剧情也好都超赞的！！！！无论是男主还是女主都超帅！！！！华纳这次大概终于学会把最终剪片权交给导演了！！！,52018-12-08 20:06:43
NjV343156723,广州,_(:з」∠)_,52018-12-08 20:06:42
少年&又一年,上海,几百年来，最牛的科幻，真的太太太好看了,52018-12-08 20:06:38
桃之夭夭cx,肥西县,特效炸裂，很好看,52018-12-08 20:06:36
庆益,深圳,这个影片超级好看，,52018-12-08 20:06:33
eAL886379054,北京,值得一看，美轮美奂,4.52018-12-08 20:06:32
韩先生的电影两三事,珲春,DC翻身之作,52018-12-08 20:06:26
炮弹轰菊花,宿迁,剧情太烂 睡着三次,1.52018-12-08 20:06:24
刘钎,毕节,还可以值得一看,3.52018-12-08 20:06:24
再也回不来的。,天津,超级好看~领悟到的道理就是：人可以承认自己的胆怯，只有勇于承认以及去面对自己最脆弱的一面，才可以为王,52018-12-08 20:06:22
wuyongna2077,昆明,好看😊 好看的电影  友情 有义 有担当 海王,52018-12-08 20:06:21
jkp457741052,郑州,看得爽的一批,52018-12-08 20:06:20
彭湘宁Rose（爱助）,苏州,特地在screen厅看的，很炫酷，喜欢马王，和湄拉就是美女和野兽，尤其是穿上黄金甲的霸气外露的造型，真是为演海王而生,42018-12-08 20:06:19
CwJ752476346,哈尔滨,完美啊啊啊啊,52018-12-08 20:06:19
A夜遊神A,海口,特效一级棒，剧情也很紧凑！nice👍,4.52018-12-08 20:05:08
窗边小豆141,西安,生活在海底的不同人类，太有想象力了。全程打斗场面宏大，特效精彩，4DX观影，全程体验了一把海洋王国的权利之争，更惊讶于把人类对海洋的污染用来引起陆地和海洋王国矛盾的剧情设计，大有深意。海王的精彩不是一两句能说的清，必须要去影院体验一把，才能知道受人追捧的海王可不是浪的虚名。,4.52018-12-08 20:05:05
满财车贷----陆通,沈阳,画面超清晰，阵容强大，个人感觉有史以来，最好看科幻电影，满分,52018-12-08 20:05:04
就是这么挑,上海,近乎完美的温子仁！,52018-12-08 20:05:04
kennyisme,佛山,原谅我英语水平有限，我只想说amazing！,52018-12-08 20:05:02
宁宁,郑州,影片不错，很喜欢美国大片，出必看，电影院太不给力了，没暖气，冻死人，老板真小气！,52018-12-08 20:04:57
OceanCabal,广州,太好看了，建议和好朋友一起来看！！！,52018-12-08 20:04:56
Stephanie ,宜兴,海鲜大杂烩，还好看看，但貌似这个评分还是有点虚高啊,3.52018-12-08 20:04:56
颜阿希,南阳,太震撼了，评分真不是盖的，大家一定要去看,52018-12-08 20:04:52
Adu812706077,青岛,不错…………,52018-12-08 20:04:43
youngersunny,延安,剧情紧凑，画面震撼，良心大作👍🏻,52018-12-08 20:04:42
Coisini,锦州,不错不错不错,52018-12-08 20:04:42
栾小宝er 🌸 ღ,集安,赞赞赞赞赞赞赞赞,52018-12-08 20:04:38
一个蛋蛋呀,咸阳,女主真好看，DC最好的一部片了!😂,52018-12-08 20:04:36
潇潇雨不歇,无锡,不愧是美国大片，这特效做的很炫酷，甩国产电影几条街，不得不承认国产电影任重道远！如果中国电影资金投入绝大部分进入了明星的腰包，那么国产电影只会越来越差。,4.52018-12-08 20:04:35
＠q^O^i＠,庆阳,剧情精彩，特效完美，值得一看，不看后悔，别等网上出来看，电影院看特别能感受特效的完美。,52018-12-08 20:03:56
Ankesunan11,天津,教科书一样的爽片,3.52018-12-08 20:03:52
zgi811655057,合肥,真的非常好看。,52018-12-08 20:03:50
🦄 偏心🐾,苏州,非常好看，期待下一部，妮可基德曼，我的女神，还是那么漂亮,4.52018-12-08 20:03:49
喝露水的独角兽,南宁,非常好看，强烈推荐，电影情节起伏，让人想看一次又一次！,52018-12-08 20:03:48
.,广州,好看，好看，好看,52018-12-08 20:03:48
WCt884973328,顺德,超级超级好看,52018-12-08 20:03:48
高达,深圳,中国的和国外的最大的区别是故事的本身，人就喜欢这样的激奋人心的画面，和有迹可寻的故事。,3.52018-12-08 20:03:47
ANR172477856,扬州,超级好看，需要多看几遍,52018-12-08 20:03:40
周宁远27,长春,挺好看的，视觉效果很爽，剧情也很流畅,4.52018-12-08 20:03:40
颂鸟,广元,简单英雄套路，超人真是亲儿子，演员真性感，弟弟绑起来没事干弟弟吧,42018-12-08 20:03:36
魏涛,淮南,特效满分，剧情拖后腿了,52018-12-08 20:03:31
夜,广州,～～～怎么感觉弟弟比较帅气～女主颜值很给力～就是最后的动作～有点孙大圣的赶脚～,52018-12-08 20:03:30
萌微呦,宿迁,挺精彩的    也挺套路的,52018-12-08 20:03:29
小魔鱼中心街店月,梅河口,特效真心棒，一直对这个沉睡海底的国家很向往又着迷,52018-12-08 20:03:28
Pwx253403913,北京,完美的海底世界，情节紧凑，也不忘温导最擅长的恐怖气氛营造，今年最好的超级英雄电影。DC早这么拍多好,52018-12-08 20:02:54
大傻犊子,呼伦贝尔,海王〉复仇者3➕正义联盟,52018-12-08 20:02:53
TMM老田,深圳,真的只是一般般，认真来说，我宁愿二刷无名之辈都比这个好看，剧情完全不行,32018-12-08 20:02:45
woody,太原,太帅了，会在看,52018-12-08 20:02:43
A-王婷、,大连,好看哈哈哈哈,52018-12-08 20:02:43
Toney,上海,不错，完美身材,52018-12-08 20:02:42
王泽凯,南京,这部电影实在是非常的精彩，无论是情节也好还是特效画面也好，都着实令人耳目一新。虽然电影中间有一部分有点乏味无趣，但是不太影响整体观影感受。最后也希望DC可以越来越好，我已经对正义联盟2迫不及待了。,52018-12-08 20:02:36
GXe416186451,禹州,非常好看，厉害,52018-12-08 20:02:35
NRn887463768,无锡,还不错。。。。,52018-12-08 20:02:34
angelaheyl,湘乡,好看 特效好,4.52018-12-08 20:02:26
am维昵,霸州,很不错的片子，价值观很正。视觉效果震撼。总之很值得一看,4.52018-12-08 20:02:14
牙子,湘潭,老套的美式剧情,3.52018-12-08 20:02:04
小明,上海,视觉炸裂，主角很会摆pose,4.52018-12-08 20:02:01
慢慢慢慢爱,芜湖,真的太好看了 与**妈想见的那一刻我都感动哭了 十分,52018-12-08 20:02:00
wjn65036,贵阳,好看。。。。真好看。。。。特效满分。。。,52018-12-08 20:01:59
闲月,淮安,场面壮观 、宏大。画面唯美，男主strong和让人尖叫的身材，女主的精致容颜和完美体型。情节既有激烈肉搏、类似极光的枪战、还有温情和爱情。影片里体现出力量、权力、情感、正义，是男女都适合看，娱乐片,42018-12-08 20:01:07
materahusky,青岛,老婆说给10分，我听话,52018-12-08 20:01:06
及时行乐,沈阳,海王太帅了，搞得我想健身,52018-12-08 20:01:04
DcQ491763121,南京,继DC蝙蝠侠黑暗骑士之后唯一能让人满意的franchise电影。,52018-12-08 20:00:57
Jerry,阳江,特效非常好，值得一看。不知道中国制影何时能做到这样！期待！,4.52018-12-08 20:00:54
👵小妖精💃,长沙,超级好看。值得一看,52018-12-08 20:00:52
FjO745801849,西安,非常好的一次电影   不过比起温导以前的作品  我感觉还是差一点火候  画面冲击感不错,42018-12-08 20:00:50
EJA681366726,曹妃甸,还行吧，挺好看的，效果精彩,4.52018-12-08 20:00:48
蓉,南阳,超炫超酷的影片,4.52018-12-08 20:00:48
OOa646893491,北京,故事的主线很不错，最主要的是3D效果很炫，再一次感受到科技的力量！,52018-12-08 20:00:47
上帝是个女孩,儋州,太好看了太帅了,52018-12-08 20:00:47
菊子,天津,特效真的不错，剧情稍弱，不过女主很美～哈哈哈,42018-12-08 20:00:46
d韩旭,西安,好，很好，非常好,52018-12-08 20:00:32
co3v_k164,顺德,很喜欢支持呀,52018-12-08 20:00:29
复调的魅力,自贡,很不错的！推荐一下！,52018-12-08 20:00:28
tony stark,长沙,和别的大片一样，剧情简单。靠特效拉分。妮可基德曼太吸睛了，漂亮,4.52018-12-08 19:59:59
bNs370912573,昆明,超级好看啊！,52018-12-08 19:59:59
文鸳ヾ,长丰县,第一次觉得DC的电影可以这么好看,52018-12-08 19:59:56
dx淡若清茶,昆明,《海王》的视效目前是无敌了它是《黑暗骑士》之后最好的超级英雄电影之一也是《阿凡达》之后最好的科幻片之一从此影史将记住《海王》的名字。,52018-12-08 19:59:55
冰暖的心§泽,合肥,抛开剧情，这是一部大片，也是节奏分明的爽片。,52018-12-08 19:59:50
投桃报李心悦诚服,辽阳,非常不错，值得一看,4.52018-12-08 19:59:48
感じない,从化,观影效果好 挺好看的,4.52018-12-08 19:59:45
吃喝玩乐就缺钱,深圳,剧情很精彩，而且特效看的很酣畅,4.52018-12-08 19:59:44
luolinana,昆明,特效太完美，完全被震撼住了，故事情节虽然老套，但是电影特效和演员的演技真的很棒！女主们非常漂亮！,52018-12-08 19:59:41
sha_1981,上海,电影不错，特效非常好，有些阿凡达的感觉,52018-12-08 19:59:38
Alice,武汉,完美！佩服剧本的思维广阔。,52018-12-08 19:59:36
Zzzzzz..m,乌鲁木齐,我觉得挺好看的，不知道别人啥口味，在这么精彩下去我怕是要路转粉,4.52018-12-08 19:59:36
小静,北京,很精彩，很刺激,52018-12-08 19:59:34
请叫我周小姐,长春,特别特别的好看～特效非常棒,52018-12-08 19:59:28
ayB197744688,天津,简直是垃圾！太**感人了，看完眼睛疼,0.52018-12-08 19:59:28
予萱307,北京,额……坦白说，这个电影满足了中二少年所有的幻想……有一身不用吃蛋白粉就长成的腱子肉、一身指定能引发皮肤癌的纹身、一个每逢正式场合穿着都像三级片演员的女朋友、在一个别人不知道的小角落里当着奇怪的国王……只可惜我已经不是那个中二少年了，所以还是差评吧,0.52018-12-08 19:58:59
卓越磊,天津,视觉效果不错,4.52018-12-08 19:58:55
Ellie,阎良,转场画面都太赞了，期待下一部！,52018-12-08 19:58:54
uwp908622595,昆明,也就一般吧…,4.52018-12-08 19:58:54
炳軒,太原,给温子仁导演疯狂打call！真棒,52018-12-08 19:58:53
赵伟7521,漯河,DC还是海王牛逼啊。,52018-12-08 19:58:46
shirley,成都,超级好看，无论画面场景都美妙，带了小孩看也能被吸引。,52018-12-08 19:58:46
_qq3vd1425765005,天津,真的超级超级好看,52018-12-08 19:58:46
dNb913362101,伊金霍洛旗,逃跑靠萌妹，打架靠装备,52018-12-08 19:58:45
Mosquito史歌,成都,比起阿凡达，更像少年派，打造出五光十色、鲜艳亮丽的海洋世界，一改恐惧、压抑的氛围，令人充满向往，即使如恐怖的海沟族，也不乏鲜明色彩。从色彩使用，到轻松基调，以及古典英雄内核，都很符合DC漫画调性，哪怕本片是高度亲民与独立的个人电影。场面尚未达到指环王调度水准，但二者从故事基调与人物设定异曲同工。五花八门的弹道颜色与biubiubiu音效像极了星战的太空缠斗。温子仁把他最擅长的镜头癖好在本片中一而再再而三的运用到极致，制造出很强的空间感、紧张感、眩晕感，符合深海环境特色。,4.52018-12-08 19:58:45
王春晖,哈尔滨,海王，剧情紧凑一点也不墨迹，波塞冬的三叉戟被改编过无数，这个绝对算一流的，还有中国式的首尾呼应，特效超燃一秒也不能错过，，转场特效太用心，有笑点有泪点，男的帅女的美，男主太帅了太帅啦，男主从小到大四五个人没数明白，都选的合适极了，就是20年后长这样有点太着急。回看推荐率100。叮当看的特别专注，两个半小时没问特别多的问题没让我给他翻译英语没去厕所没要走[得意],52018-12-08 19:58:43
秒针追分针,常熟,精彩绝伦！海底大世界,52018-12-08 19:58:41
衡,成都,爆米花电影，闲着无聊可以看，适合在恋爱中的人看，小孩也可以看,42018-12-08 19:58:39
陈强,杭州,不错很好看。。。,52018-12-08 19:58:35
流光飞舞,北京,太棒了！特效好震撼啊～很喜欢！,52018-12-08 19:58:35
SUP602186595,长沙,次次都是自己买眼镜,0.52018-12-08 19:58:03
和风501,兴化,好看灰常好看,4.52018-12-08 19:58:01
光子,阳泉,有点看头，最后感觉像是美版的孙悟空，‘定海神针’……哈哈😄,4.52018-12-08 19:57:58
美味糖果（唐小玉）,宿迁,特效很好，情节也很紧凑,4.52018-12-08 19:57:57
秋风五丈原,北京,Shazam！,4.52018-12-08 19:57:51
奔跑的蜗牛939,合肥,特效很棒，剧情紧凑,42018-12-08 19:57:45
花山院魚玄機,常德,满屏的男性荷尔蒙！！湄拉的造型简直跟爱丽儿一样美爆了！,52018-12-08 19:57:44
znZ665214454,唐山,太棒了这部电影！2018年看过的片子里最好的一部,52018-12-08 19:57:30
叶,固始县,特效太爽了。,52018-12-08 19:57:28
宇宙大大王6,沈阳,好看特效完美女主漂亮,52018-12-08 19:57:23
弄影花前舞,天津,未知的海洋世界，亚特兰蒂斯文明，远超人类文明的高科技，传说中的神秘力量，强烈的视觉冲击，难得一见的好片。看过指环王，再难有电影能打动我，这是十多年来第唯一一部,52018-12-08 19:57:17
是你的绿裤衩！,湖州,还可以吧！但是剧情偏老套，而且过程有点顺利了，特别是拿到三叉戟那一段...还可以再好一点,2.52018-12-08 19:57:12
yIn372561497,广州,值得看，很回味,52018-12-08 19:57:10
gpi970063951,深圳,一场视觉盛宴，剧情虽然是俗套的大团圆，但特效完美,52018-12-08 19:57:07
久贰忆,太原,说年度最佳应该没有人反对吧！DC给我惊喜了，全程无尿点，可以说开了个好头，希望第二部继续惊喜！,4.52018-12-08 19:57:07
wwj474518107,郑州,必须给个差评,22018-12-08 19:56:32
QDz708324931,徐州,aquaman sucks.......真香！,52018-12-08 19:56:29
丘吉尔的铲屎官.,杭州,总结：温子仁牛逼，湄拉好美，海王战服好丑.另外，我要和漫威离婚改嫁隔壁老D了👍,52018-12-08 19:56:26
ptS728287618,内江,好看死了  特效满分  还有情节也感人,52018-12-08 19:56:24
beA983393087,江油,只想说DC这下流弊了,52018-12-08 19:56:21
Sunshine,珠海,挺好看，有点像黑豹的juq，国王打国王,52018-12-08 19:56:21
nKa392202380,宁波,海鲜大战好看。,52018-12-08 19:56:20
斜月三星,遵义,美国版西游记。,4.52018-12-08 19:56:09
白玛然杰,西宁,建议大家看  很不错,4.52018-12-08 19:56:06
mystery,沈阳,赞美海王，特效炸裂，打斗过瘾，海王荷尔蒙炸裂，妮可基德曼美死，女主也超靓，就是红发绿衣让我想起我最爱的爱丽儿。按商业爽片眼光看，剧情流畅无大bug，除了嘴炮劝退海怪，其他的都还算合理，正常超英套路，配乐也不错。一开始没有很期待，结果超出预期，观影体验超棒，建议看IMAX选个合适位置，效果顶级，DC近几年最佳了。,4.52018-12-08 19:56:05
千旬Queena,深圳,好看 值得推荐,52018-12-08 19:56:05
chimchim,武汉,海王帅到炸裂,52018-12-08 19:56:02
N。,深圳,就贼好看  特效 剧情  哇！,52018-12-08 19:55:59
沐殇,青岛,视觉效果  很好,52018-12-08 19:55:58
💤,仙游县,炒炒炒炒炒炒鸡好看～～～～(≧▽≦),52018-12-08 19:55:58
RXz769584849,凉山,认真的吗？毫无剧情~各种老土的更凑在一起,02018-12-08 19:55:20
iUp408570389,无锡,十分好看😊,52018-12-08 19:55:19
jewellbb,成都,就是牛逼的特效挽留了一部电影。剧情啥都是渣渣,32018-12-08 19:55:19
墨无溪,沈阳,温导发力简直救dc于水火之中啊,52018-12-08 19:55:19
前世今生，彼岸花,怀化,特效很喜欢。,52018-12-08 19:55:17
乏善可陈v,桂林,终极无敌好看 **好看,52018-12-08 19:55:13
Xj664688874,孝感,让我路转粉DC的一部影片,52018-12-08 19:55:11
晓雨409,滁州,特效不错，剧情牵强，看开头猜到结尾，总体还不错吧，拿个三叉戟就能拯救世界。。哎还是继续期待阿凡达2,42018-12-08 19:55:05
fish,贵阳,故事很完整，特效非常棒，很惊喜，比预期好太多。值得去看，2个多小时很过瘾,52018-12-08 19:55:00
じSkauyerう,保定,真好看！！！！！！,52018-12-08 19:55:00
别忘戴帽子,蓬莱,好看好看 DC崛起之作 温子仁导演特效就是牛逼个人是漫威的粉丝 以后会多多关注DC的作品,4.52018-12-08 19:54:59
uYB981955321,北京,好看，值回票价,52018-12-08 19:54:52
DFA316380144,苏州,海王，首先向我们论述了白银圣斗士是打不过黄金圣斗士的，其次是马王由冰与火之歌里跳戏出来打怪升级通过龙珠里出现过的雷达找到玛莎拉蒂一统王下七武海成为海贼王，接着场面上融合了星球大战+阿凡达+指环王，最后告诉我们打游戏充钱买个拉风的坐骑多么重要一下子就能hold住全场。还有最重要的，女主太美！,4.52018-12-08 19:54:52
-*陈晨Cindy🌺,珠海,好看好看的电影,52018-12-08 19:54:50
顷111111,湘潭,一般，，，，，，,52018-12-08 19:54:49
video718,深圳,非常好看，完全是我的菜。,52018-12-08 19:54:16
ATi435815174,武汉,这个还真不9分过啊 挺好看的啊,4.52018-12-08 19:54:15
L-ytao,珠海,很帅很剽悍！,52018-12-08 19:54:12
亲亲俺那宝贝,大连,和孩子们目不转睛地看完整场，画面美极了，两个女主也好美，妮可基德曼女王范儿十足，超美,52018-12-08 19:54:12
🚗评估师刘志强13658333473㍿,重庆,好看 不论是特效 还是配乐 都没的说 精彩,52018-12-08 19:54:11
Vintage,湘潭,别抱太大希望,32018-12-08 19:54:10
uHj914548904,大理,怎么有那么好看的电影，想再看一遍。,52018-12-08 19:54:10
A张俊峰℡¹³⁹⁹⁵⁷⁷⁸⁵¹¹,襄阳,炒鸡好看，赞👍,52018-12-08 19:54:06
hGC563350489,银川,Amber heard is hot, 然后看了海鲜打架。没事了,22018-12-08 19:54:01
慵懒的猫,东营,还行，场面大，内容空,2.52018-12-08 19:53:59
Additive ,银川,非常好看 十分震撼 大片 年度最好看电影 没有之一 🐂🍺,52018-12-08 19:53:58
浪,抚州,少给一分怕你骄傲,4.52018-12-08 19:53:57
马远近,成都,一直比较喜欢DC的电影。相比漫威的超级英雄来说，DC塑造的英雄更贴近现实，拳拳到肉，正面刚，真实，剧情饱满。就如海王兄弟相争王位，其中也是兄弟感情，以及爱贯穿这场战争，不至于像复联，感觉很冷血，,52018-12-08 19:53:47
luckyjjl,南京,妮可基德曼好美,42018-12-08 19:53:46
繼續努力,广州,可以吧！有點像看卡通片,3.52018-12-08 19:53:46
Mag642643543,三河,特效真心棒，情节也很有趣,52018-12-08 19:53:24
OXk410239491,深圳,非常精彩近几年看过最好的英雄电影,52018-12-08 19:53:10
巴拉诺娃,义乌,棒棒哒，哈哈哈,52018-12-08 19:53:07
伊莎梦呓,洛阳,超级好看！～,52018-12-08 19:53:07
Fwx391894079,大连,好看太好看了非常好看,52018-12-08 19:53:01
uFJ570813019,深圳,超级超级好看，视觉效果很棒,52018-12-08 19:52:56
jsq_198477,贵阳,哇咔咔哇咔咔,52018-12-08 19:52:50
甜尢尢,璧山,nice  特效也很棒,52018-12-08 19:52:48
axc631552607,玉环市,特效很酷炫，都在看特效。,52018-12-08 19:52:45
mRV466049065,郑州,特效可以，剧情有待丰富。,3.52018-12-08 19:52:44
GQK367252939,南京,特技很弦，很好看,52018-12-08 19:52:43
LRF654753927,广州,完美└(^O^)┐,52018-12-08 19:52:34
何处清舟,漳州,。。。。。 。,52018-12-08 19:52:29
襄州电信信自己23,襄阳,画面太美了，海王选的演员太符合角色了!,52018-12-08 19:52:27
yuting620,北京,评分全都给特效，只能说跟漫威电影还是有差距的，老套的故事情节，没有提前给主角个性一个很好的铺垫，让主角的整体没有一个合理和显明的价值观，其中的人物都不是很讨喜，搞笑部分和僵硬，相对来说全在卖特效。,22018-12-08 19:52:14
XXN794755471,重庆,特效确实不错，故事情节比较单薄,42018-12-08 19:51:35
Spider_ Man,宜昌,特效可以，人物演技可以，就是主角感觉太傻,4.52018-12-08 19:51:30
kisskpp,合肥,很好，很强大,52018-12-08 19:51:27
倩宇,上海,值得，值得值得,4.52018-12-08 19:51:25
Ivy,北京,DC《海王》全片充斥着荷尔蒙，JasonMomoa的身材和眼神太抓人，一个被动人格扛起使命。DC对抗漫威的又一力作👍PS:51岁高龄的妮可基德曼当起Atlantis' queen还是那么美,52018-12-08 19:51:23
Autisn、,桂林,温导出品，果然不错,52018-12-08 19:51:23
WZQ0229,巴中,好看！满足了我小时候的童话世界，如同海里的美人鱼的童话故事，好美好,52018-12-08 19:51:22
温本雲,昆明,不错，一部猛片,4.52018-12-08 19:51:14
zhangS,上海,唯美的画面，紧凑的剧情，奇特的海景，千奇的怪兽，大饱眼福,4.52018-12-08 19:51:11
scb34563166,大连,特效不错 唯一优点......,2.52018-12-08 19:51:11
麦粒,东莞,好看，尿都忍了一个小时不想去，哈哈哈哈哈哈,52018-12-08 19:51:06
CUy661559480,深圳,漫威的拆房子系列，只是这次不拆首都了哈哈哈。挺好看的，感觉还有2噢！,4.52018-12-08 19:51:02
明月,济南,《海王》是我看过的美国大片中非常棒的一次视觉盛宴，海底世界拍的太美了，瑰丽壮观奇幻，有着丰富的想象力。妮可·基德曼的美丽秒杀湄拉。整部影片的节奏非常紧凑，全程无尿点，是今年必看的一部电影。,52018-12-08 19:50:54
LYYY060507,上海,推荐，不错的特效,52018-12-08 19:50:50
cLq867582292,西安,很好看，场面很壮观，特效特别好，整部影片很热闹，不错，值得一看,4.52018-12-08 19:50:45
独传飞（云门金融）18110701162,宿州,特效真的很棒！完胜《毒液》的特效！豆瓣评分8.5分，猫眼评分9.6分。看的是3D的，就如此震撼人心。那若是IMAX的，就可以吃心脏病的药了！,52018-12-08 19:49:45
qlx59785721,鄂尔多斯,好看，真好看,52018-12-08 19:49:45
🐲🐲🐲🐲,成都,一直以为海王这个IP不大，拍出来也不会很吸引人。但是温导不愧是温导，拍出的电影真就是精品。好看好看,52018-12-08 19:49:45
书清,上海,满分满分，实在太好看啦！建议大家一定要看IMAX哦⊙∀⊙！场景宏大，很多地方很搞笑哒！最后还有彩蛋呢大家快去买票吧,52018-12-08 19:49:40
刘军迎℡,广州,不错，值得看,4.52018-12-08 19:49:40
ssxlzy,成都,画面很美，故事情节简单爆，爆米花,42018-12-08 19:49:39
百代千回,长沙,湄拉女王我全都要,52018-12-08 19:49:38
红尘无海,芜湖,经费燃烧！燃烧！燃烧！燃烧！燃烧！燃烧！燃烧！燃烧！！！！！！！,52018-12-08 19:49:37
.,合肥,画面感非常好  好看🤪,52018-12-08 19:49:31
叁先生。,大庆,特效很棒，剧情也不错，这是我看Dc 看过最好的一部。,52018-12-08 19:49:28
敏儿,北京,设计感不强，,2.52018-12-08 19:49:27
再吃三个就不吃了,泗阳,海洋爱好者投亚瑟一票,52018-12-08 19:49:27
智跑,呼和浩特,第一次来邻里荟的东融电影院看，还挺好，电影也不错。,4.52018-12-08 19:49:24
OXM414023784,永康,情节很紧凑！很好看！特效无敌系列！,52018-12-08 19:49:20
智,广州,超越之前DC所有电影,52018-12-08 19:49:17
巴热玛达,昆明,手如柔荑，肤如凝脂，领如蝤蛴，齿如瓠犀，螓首蛾眉,52018-12-08 19:48:35
醉意流年,本溪,好看。。。。,52018-12-08 19:48:35
沫沫吴文,无锡,剧情虽然老套  但是场景很华丽,52018-12-08 19:48:33
Timeless,重庆,很赞，热血沸腾，,52018-12-08 19:48:32
缄默.873,成都,比想象中的要好看很多！,52018-12-08 19:48:10
WES874341039,西安,推荐推荐！温子仁导演超英电影也出人意料！,52018-12-08 19:48:04
命犯孤星万年solo,梅州,大型海鲜斗殴现场。[机智]大片阿大片，不错不错,52018-12-08 19:48:04
麻瓜的麻233,南京,温导牛逼 国王只为了他的子民英雄为了所有人👍,52018-12-08 19:47:46
展泽琰,漯河,好看！！！！！,52018-12-08 19:47:39
chpchp22,湖州,完美，效果太好了,52018-12-08 19:47:39
‭❄️。,青岛,我只想说 我也想在海里duang一下,52018-12-08 19:47:38
kNm214272131,保定,还行吧，孩子成长感觉有点跳跃,42018-12-08 19:47:27
unless,成都,太好看了，不过海王的战服好像忍者神龟啊哈哈哈哈哈太可爱了~,52018-12-08 19:47:26
玉米快跑,清远,如果说老婆的神奇女侠是DC的翻身之作，那么海王金尊就是浴血重生了！妮可简直美得犯规，想起当年和她在红磨坊认识的时候……,4.52018-12-08 19:47:25
DbP697473522,梧州,很不错的电影，安利一波,52018-12-08 19:47:21
周坤2530,遵义,好看好看非常好看，全程多个泪点，超赞,52018-12-08 19:46:47
在路上,成都,内容挺丰富的，特效也可以，值得一看,4.52018-12-08 19:46:45
虎虎生巍168,深圳,剧情虽然老套，但是特效很不错，女演员颜值爆表，海王也很有王者风范，可以值得一看！,52018-12-08 19:46:42
阿芝,长沙,一部史上最精彩的3D电影，无论是剧情，演员，拍摄手段都丝丝入扣，尤其是海底打斗特效足以乱真，毫无痕迹，其惊险、刺激、震撼程度无与伦比，超过以往所有的美国大片。,52018-12-08 19:46:40
